ID,Player,Seasons_played,Pos_PG_1_5,Pos_SG_1_5,Pos_SF_1_5,Pos_PF_1_5,Pos_C_1_5,G_1_5,GS_1_5,MP_1_5,FG_1_5,FGA_1_5,FG%_1_5,3P_1_5,3PA_1_5,3P%_1_5,2P_1_5,2PA_1_5,2P%_1_5,eFG%_1_5,FT_1_5,FTA_1_5,FT%_1_5,ORB_1_5,DRB_1_5,TRB_1_5,AST_1_5,STL_1_5,BLK_1_5,TOV_1_5,PF_1_5,PTS_1_5,PER_1_5,TS%_1_5,3PAr_1_5,FTr_1_5,ORB%_1_5,DRB%_1_5,TRB%_1_5,AST%_1_5,STL%_1_5,BLK%_1_5,TOV%_1_5,USG%_1_5,OWS_1_5,DWS_1_5,WS_1_5,WS/48_1_5,OBPM_1_5,DBPM_1_5,BPM_1_5,VORP_1_5,Trp-Dbl_1_5,MVP_1_5,NBA1_1_5,NBA2_1_5,NBA3_1_5,AS_1_5,MIP_1_5,ROY_1_5,MVP_Top5_1_5,Player_class
1059,Antonio Davis,13,0,0,0,1,0,74.2,11.8,25.1,3.0,6.18,0.481,0.0,0.04,0.114,2.98,6.14,0.484,0.481,2.88,4.24,0.678,2.32,4.24,6.56,0.66,0.48,0.88,1.38,2.88,8.84,14.02,0.549,0.007,0.691,0.117,0.196,0.158,0.042,0.01,0.026,0.145,0.172,2.38,2.74,5.12,0.128,-1.0,-0.02,-1.04,0.54,0.0,0,0,0,0,0,0,0,0,starter
1061,Baron Davis,13,1,0,0,0,0,72.6,55.4,35.18,5.78,14.06,0.415,1.64,4.98,0.312,4.16,9.04,0.463,0.468,2.36,3.6,0.655,1.08,2.76,3.86,6.7,1.92,0.4,2.7,2.88,15.56,17.06,0.498,0.334,0.274,0.035,0.09,0.062,0.342,0.03,0.009,0.159,0.232,3.0,3.22,6.24,0.113,1.9,0.84,2.76,3.24,3.0,0,0,0,1,2,0,0,0,starter
1069,Dale Davis,14,0,0,0,1,0,72.8,63.2,29.58,3.9,7.04,0.554,0.0,0.0,0.0,3.9,7.02,0.555,0.554,1.76,3.36,0.526,3.38,5.52,8.92,0.92,0.72,1.52,1.3,3.12,9.54,15.18,0.562,0.002,0.481,0.138,0.211,0.176,0.045,0.013,0.036,0.131,0.145,2.92,3.2,6.06,0.135,0.2,0.26,0.44,1.4,0.0,0,0,0,0,0,0,0,0,starter
1072,Ed Davis,9,0,0,0,1,0,70.8,16.4,21.28,3.04,5.46,0.553,0.0,0.0,0.0,3.04,5.46,0.553,0.553,1.08,1.9,0.571,2.18,4.06,6.22,0.78,0.52,0.98,0.76,2.4,7.14,16.74,0.565,0.001,0.343,0.116,0.224,0.169,0.06,0.012,0.038,0.111,0.155,2.64,1.76,4.44,0.138,-0.3,0.12,-0.14,0.76,0.0,0,0,0,0,0,0,0,0,starter
1074,Glen Davis,8,0,0,0,0,1,67.6,8.8,21.06,2.96,6.68,0.446,0.0,0.12,0.135,2.96,6.56,0.451,0.447,1.86,2.64,0.701,1.6,2.76,4.32,0.78,0.64,0.32,1.02,2.48,7.76,11.9,0.502,0.014,0.443,0.1,0.149,0.125,0.059,0.016,0.012,0.127,0.195,0.54,2.36,2.88,0.096,-2.94,0.02,-2.96,-0.24,0.0,0,0,0,0,0,0,0,0,bench
1076,Hubert Davis,10,0,1,0,0,0,59.6,9.4,20.42,3.18,6.84,0.455,0.94,2.36,0.376,2.2,4.5,0.49,0.521,1.12,1.34,0.807,0.38,0.94,1.28,1.74,0.44,0.1,0.98,1.6,8.42,11.92,0.552,0.331,0.193,0.021,0.052,0.037,0.139,0.012,0.003,0.113,0.183,1.88,1.3,3.18,0.104,-0.16,-0.22,-0.4,0.82,0.0,0,0,0,0,0,0,0,0,bench
1092,Ricky Davis,11,0,1,0,0,0,66.8,23.2,23.74,4.32,9.66,0.454,0.34,1.04,0.243,3.98,8.66,0.465,0.467,2.22,2.96,0.757,0.9,2.32,3.18,2.72,0.98,0.3,1.98,1.62,11.18,15.26,0.512,0.082,0.298,0.051,0.107,0.079,0.201,0.023,0.009,0.162,0.237,1.14,1.12,2.3,0.061,-0.1,-0.64,-0.72,0.66,0.0,0,0,0,0,0,0,0,0,starter
1095,Terry Davis,8,0,0,0,1,0,61.4,33.8,21.82,2.82,6.06,0.465,0.0,0.04,0.15,2.82,5.98,0.468,0.466,1.6,2.6,0.608,2.34,3.9,6.2,0.6,0.34,0.36,1.26,2.48,7.22,10.58,0.503,0.01,0.461,0.111,0.196,0.151,0.04,0.008,0.011,0.152,0.154,0.28,0.92,1.2,0.046,-2.92,-1.42,-4.34,-0.78,0.0,0,0,0,0,0,0,0,0,bench
1104,Johnny Dawkins,8,1,0,0,0,0,68.2,53.6,31.56,5.26,11.48,0.458,0.24,0.72,0.26,5.06,10.78,0.468,0.469,2.52,2.92,0.867,0.76,2.1,2.84,6.46,1.3,0.04,2.44,1.78,13.32,14.86,0.52,0.065,0.252,0.027,0.074,0.05,0.286,0.02,0.001,0.158,0.2,2.38,1.06,3.46,0.073,0.44,-1.2,-0.78,0.74,0.0,0,0,0,0,0,0,0,0,bench
1110,Todd Day,6,0,1,0,0,0,77.8,39.2,27.86,4.74,11.64,0.407,1.22,3.54,0.32,3.56,8.1,0.436,0.458,3.02,4.1,0.744,1.38,2.42,3.8,1.56,1.22,0.68,1.66,2.98,13.74,14.28,0.51,0.303,0.352,0.056,0.105,0.079,0.093,0.022,0.017,0.109,0.236,1.5,1.44,2.92,0.063,-0.16,-0.88,-1.06,0.56,0.0,0,0,0,0,0,0,0,0,bench
1117,Andrew DeClercq,8,0,0,0,0,1,69.6,32.8,18.6,2.26,4.44,0.516,0.0,0.0,0.0,2.26,4.44,0.516,0.516,1.26,2.08,0.608,1.88,2.8,4.66,0.62,0.8,0.58,1.06,3.28,5.82,12.98,0.546,0.001,0.469,0.116,0.181,0.148,0.053,0.022,0.024,0.169,0.154,1.08,1.6,2.7,0.105,-2.78,0.24,-2.54,-0.18,0.0,0,0,0,0,0,0,0,0,bench
1121,DeMar DeRozan,16,0,1,0,0,0,76.6,74.2,33.26,6.04,13.56,0.452,0.36,1.3,0.239,5.72,12.28,0.469,0.463,4.22,5.18,0.808,0.72,2.92,3.64,2.2,0.88,0.32,1.72,2.42,16.66,14.58,0.528,0.085,0.378,0.028,0.105,0.066,0.11,0.014,0.007,0.098,0.237,2.96,1.36,4.3,0.078,-0.42,-1.12,-1.54,0.44,0.0,0,0,0,0,1,0,0,0,all-star
1125,Dewayne Dedmon,7,0,0,0,0,1,63.8,34.0,18.8,2.66,5.02,0.552,0.42,1.14,0.147,2.26,3.88,0.582,0.578,1.0,1.36,0.715,1.62,4.56,6.16,0.78,0.58,0.86,1.0,2.52,6.8,15.62,0.604,0.143,0.316,0.102,0.267,0.184,0.053,0.015,0.041,0.156,0.148,1.62,1.78,3.4,0.137,-1.4,0.76,-0.64,0.52,0.0,0,0,0,0,0,0,0,0,bench
1135,Carlos Delfino,7,0,1,0,0,0,71.2,21.6,22.74,2.88,7.18,0.403,1.26,3.42,0.357,1.6,3.76,0.433,0.481,1.08,1.42,0.757,0.64,3.1,3.74,1.7,0.88,0.18,0.98,1.6,8.06,12.6,0.514,0.436,0.218,0.037,0.161,0.098,0.115,0.019,0.007,0.115,0.181,0.94,2.3,3.24,0.095,-0.84,0.86,0.08,1.02,0.0,0,0,0,0,0,0,0,0,bench
1137,Tony Delk,9,1,0,0,0,0,60.4,7.0,19.24,3.2,7.8,0.413,0.54,1.7,0.304,2.62,6.06,0.439,0.454,1.34,1.8,0.758,0.6,1.48,2.08,1.92,0.72,0.16,1.14,1.42,8.2,13.28,0.491,0.244,0.227,0.036,0.086,0.06,0.178,0.02,0.005,0.126,0.22,0.52,1.18,1.74,0.065,-0.54,-0.22,-0.78,0.38,0.0,0,0,0,0,0,0,0,0,bench
1138,Matthew Dellavedova,7,1,0,0,0,0,65.8,17.6,21.54,2.04,5.28,0.386,0.98,2.54,0.385,1.06,2.76,0.385,0.48,0.7,0.84,0.84,0.42,1.44,1.86,3.7,0.52,0.04,1.26,2.02,5.78,9.7,0.511,0.49,0.155,0.023,0.078,0.05,0.245,0.012,0.002,0.183,0.143,1.12,0.78,1.9,0.061,-1.84,-1.06,-2.88,-0.26,0.0,0,0,0,0,0,0,0,0,bench
1143,Luol Deng,13,0,0,1,0,0,66.6,57.6,33.2,6.04,12.8,0.468,0.22,0.74,0.288,5.82,12.06,0.481,0.478,2.88,3.74,0.767,1.74,4.52,6.26,2.2,1.0,0.52,1.7,1.76,15.18,16.08,0.522,0.066,0.291,0.06,0.155,0.107,0.117,0.016,0.012,0.106,0.217,2.44,3.16,5.64,0.113,0.7,0.42,1.1,1.88,0.0,0,0,0,0,0,0,0,0,starter
1155,Donte DiVincenzo,6,0,1,0,0,0,65.4,38.0,25.98,3.78,8.94,0.421,2.14,5.62,0.37,1.66,3.34,0.496,0.537,1.08,1.36,0.773,1.02,3.54,4.56,2.88,1.22,0.24,1.5,1.76,10.7,13.44,0.56,0.622,0.156,0.043,0.143,0.094,0.15,0.023,0.009,0.138,0.179,1.58,2.3,3.88,0.101,-0.24,0.9,0.66,1.34,0.0,0,0,0,0,0,0,0,0,starter
1161,Boris Diaw,14,0,0,0,1,0,75.6,42.0,27.64,3.44,6.96,0.482,0.14,0.52,0.266,3.3,6.46,0.503,0.493,1.2,1.7,0.7,1.34,3.24,4.58,3.92,0.64,0.56,1.86,2.4,8.22,12.22,0.522,0.086,0.25,0.056,0.128,0.093,0.2,0.012,0.014,0.204,0.154,1.88,1.58,3.48,0.067,-0.88,0.22,-0.68,1.0,5.0,0,0,0,0,0,1,0,0,starter
1174,Gorgui Dieng,8,0,0,0,0,1,75.2,37.0,24.0,3.12,6.18,0.503,0.1,0.32,0.43,3.02,5.82,0.514,0.512,1.76,2.24,0.767,2.06,4.52,6.58,1.44,0.86,1.08,1.26,2.42,8.1,15.94,0.561,0.055,0.366,0.1,0.225,0.162,0.088,0.018,0.037,0.151,0.158,2.46,1.86,4.32,0.114,-0.78,0.5,-0.24,0.9,0.0,0,0,0,0,0,0,0,0,starter
1188,Spencer Dinwiddie,8,1,0,0,0,0,67.6,36.0,28.06,4.6,10.96,0.421,1.56,4.74,0.337,3.02,6.18,0.484,0.493,3.46,4.42,0.793,0.52,2.72,3.22,5.26,0.7,0.3,1.84,2.42,14.2,15.56,0.554,0.428,0.411,0.019,0.102,0.061,0.283,0.012,0.008,0.127,0.22,3.12,1.34,4.44,0.111,0.98,-0.48,0.46,1.24,1.0,0,0,0,0,0,0,0,0,starter
1190,DeSagana Diop,6,0,0,0,0,1,75.4,16.2,15.62,0.94,2.12,0.444,0.0,0.0,0.1,0.94,2.12,0.444,0.444,0.38,0.74,0.522,1.58,2.66,4.26,0.46,0.44,1.24,0.62,2.38,2.26,10.34,0.462,0.004,0.352,0.117,0.195,0.156,0.047,0.016,0.059,0.207,0.092,0.3,2.02,2.34,0.083,-3.36,2.02,-1.36,0.32,0.0,0,0,0,0,0,0,0,0,bench
1193,Vlade Divac,15,0,0,0,0,1,72.2,49.2,27.96,4.52,8.92,0.51,0.12,0.46,0.218,4.4,8.46,0.523,0.516,2.44,3.42,0.711,2.64,5.52,8.18,2.08,1.32,1.4,2.1,3.3,11.6,17.4,0.558,0.047,0.388,0.108,0.224,0.166,0.106,0.024,0.031,0.168,0.193,2.28,3.36,5.62,0.13,-0.14,1.5,1.36,1.84,2.0,0,0,0,0,0,0,0,0,starter
1194,Juan Dixon,7,0,1,0,0,0,66.6,14.2,20.4,3.48,8.42,0.41,0.82,2.42,0.331,2.64,6.0,0.444,0.458,1.44,1.72,0.835,0.38,1.6,2.0,1.64,0.84,0.1,1.26,1.76,9.14,13.22,0.498,0.296,0.201,0.023,0.095,0.058,0.146,0.022,0.003,0.121,0.235,0.54,0.72,1.28,0.042,-1.06,-0.96,-2.02,0.04,0.0,0,0,0,0,0,0,0,0,bench
1196,Michael Doleac,8,0,0,0,0,1,64.8,13.0,16.26,2.46,5.58,0.436,0.0,0.0,0.1,2.46,5.58,0.437,0.436,0.82,1.06,0.795,1.06,2.46,3.5,0.64,0.38,0.34,0.74,2.52,5.72,10.92,0.471,0.002,0.194,0.075,0.173,0.123,0.065,0.011,0.016,0.109,0.186,0.32,1.16,1.46,0.066,-3.56,-0.48,-4.02,-0.5,0.0,0,0,0,0,0,0,0,0,bench
1199,James Donaldson,12,0,0,0,0,1,82.2,43.0,27.0,3.68,6.14,0.597,0.0,0.0,0.0,3.68,6.14,0.597,0.597,2.38,3.28,0.726,1.88,5.66,7.54,0.94,0.32,1.58,1.82,2.38,9.74,14.9,0.64,0.0,0.531,0.08,0.224,0.154,0.046,0.006,0.032,0.191,0.144,2.9,2.56,5.44,0.122,-0.24,0.66,0.46,1.34,0.0,0,0,0,0,0,0,0,0,starter
1200,Luka Dončić,7,1,0,0,0,0,66.0,66.0,34.34,9.42,20.24,0.464,2.78,8.26,0.338,6.64,11.96,0.552,0.533,6.08,8.2,0.737,1.0,7.6,8.58,8.02,1.14,0.42,4.02,2.28,27.7,25.26,0.579,0.41,0.407,0.032,0.242,0.137,0.419,0.016,0.011,0.145,0.357,4.96,2.88,7.84,0.167,6.22,1.04,7.24,5.28,56.0,0,4,0,0,4,0,1,2,all-star
1204,Keyon Dooling,11,1,0,0,0,0,62.6,6.6,18.44,2.42,5.94,0.406,0.4,1.26,0.288,2.02,4.66,0.432,0.44,1.36,1.78,0.783,0.18,1.14,1.34,2.02,0.64,0.1,1.18,1.78,6.62,10.98,0.492,0.219,0.31,0.012,0.071,0.042,0.185,0.018,0.005,0.151,0.195,0.34,0.62,0.92,0.038,-2.28,-0.64,-2.96,-0.28,0.0,0,0,0,0,0,0,0,0,bench
1210,Luguentz Dort,6,0,0,1,0,0,58.4,56.6,28.84,4.22,10.54,0.402,1.86,5.46,0.339,2.38,5.1,0.469,0.491,2.2,2.78,0.795,0.94,2.7,3.66,1.54,0.92,0.36,1.18,2.88,12.52,10.48,0.533,0.518,0.259,0.036,0.098,0.067,0.075,0.015,0.011,0.092,0.189,0.52,1.5,2.0,0.052,-2.32,-0.48,-2.82,-0.3,0.0,0,0,0,0,0,0,0,0,starter
1218,Sherman Douglas,11,1,0,0,0,0,70.6,51.0,28.76,4.9,10.12,0.484,0.1,0.42,0.166,4.86,9.68,0.498,0.488,2.36,3.52,0.651,0.8,1.5,2.3,7.08,1.16,0.12,2.66,2.18,12.24,15.32,0.522,0.044,0.349,0.03,0.059,0.045,0.359,0.019,0.003,0.189,0.207,1.92,1.3,3.22,0.073,0.88,-1.02,-0.14,1.1,0.0,0,0,0,0,0,0,0,0,bench
1219,Toney Douglas,6,1,0,0,0,0,59.4,9.4,18.48,2.72,6.84,0.397,1.1,3.18,0.335,1.64,3.66,0.452,0.477,0.84,1.02,0.818,0.56,1.56,2.08,2.08,0.82,0.04,1.08,1.86,7.38,11.96,0.504,0.472,0.153,0.034,0.098,0.066,0.177,0.022,0.002,0.131,0.201,1.0,0.82,1.82,0.06,-1.34,-0.32,-1.62,0.32,0.0,0,0,0,0,0,0,0,0,bench
1232,Goran Dragić,14,1,0,0,0,0,69.6,22.6,21.76,3.3,7.48,0.437,0.84,2.46,0.356,2.46,5.04,0.477,0.495,1.82,2.44,0.736,0.64,1.7,2.32,4.12,0.94,0.16,1.96,2.06,9.26,14.66,0.537,0.323,0.319,0.036,0.092,0.065,0.277,0.022,0.005,0.19,0.213,1.92,1.02,2.94,0.077,0.1,-0.54,-0.44,0.9,1.0,0,0,0,0,0,0,0,0,all-star
1238,Larry Drew,8,1,0,0,0,0,75.2,52.6,30.4,6.04,12.52,0.483,0.06,0.28,0.259,6.0,12.22,0.488,0.486,2.62,3.28,0.796,0.46,1.64,2.12,6.42,1.4,0.06,2.54,2.16,14.82,15.66,0.528,0.026,0.257,0.017,0.062,0.039,0.295,0.021,0.001,0.153,0.215,2.76,1.48,4.24,0.087,0.96,-0.76,0.22,1.3,0.0,0,0,0,0,0,0,0,0,bench
1240,Clyde Drexler,15,0,1,0,0,0,80.0,53.2,31.84,7.32,14.88,0.486,0.1,0.5,0.222,7.22,14.4,0.494,0.489,3.7,4.76,0.765,2.48,2.98,5.48,5.62,2.22,0.68,2.82,3.18,18.42,19.66,0.535,0.031,0.315,0.087,0.105,0.097,0.244,0.033,0.012,0.146,0.242,4.78,3.22,8.02,0.143,2.86,1.34,4.18,4.28,9.0,0,0,1,0,2,0,0,1,all-star
1245,Andre Drummond,13,0,0,0,0,1,77.0,67.0,29.22,5.64,10.24,0.559,0.0,0.04,0.224,5.62,10.22,0.561,0.56,1.74,4.56,0.384,4.54,8.02,12.58,0.7,1.22,1.52,1.54,3.04,13.0,21.54,0.54,0.005,0.443,0.164,0.311,0.234,0.041,0.022,0.042,0.111,0.205,3.08,4.18,7.24,0.153,0.9,0.26,1.18,1.74,0.0,0,0,0,1,1,0,0,0,starter
1250,Kevin Duckworth,9,0,0,0,0,1,77.0,58.6,27.34,5.58,11.58,0.482,0.0,0.0,0.0,5.58,11.58,0.482,0.482,3.1,4.12,0.745,2.32,4.02,6.32,0.84,0.44,0.42,2.08,3.36,14.26,12.78,0.533,0.002,0.379,0.093,0.164,0.128,0.044,0.008,0.01,0.142,0.219,1.7,2.24,3.98,0.084,-2.1,-1.46,-3.58,-0.66,0.0,0,0,0,0,2,1,0,0,bench
1252,Chris Dudley,12,0,0,0,0,1,64.6,15.8,17.64,1.96,4.68,0.426,0.0,0.0,0.0,1.96,4.66,0.427,0.426,0.94,2.18,0.45,2.64,3.2,5.84,0.52,0.4,1.3,0.98,2.5,4.86,11.22,0.439,0.001,0.49,0.16,0.191,0.175,0.046,0.011,0.038,0.151,0.162,-0.36,1.72,1.38,0.052,-3.68,-0.28,-3.98,-0.44,0.0,0,0,0,0,0,0,0,0,bench
1253,Jared Dudley,12,0,0,1,0,0,74.0,19.4,23.5,3.08,6.52,0.473,0.9,2.24,0.374,2.2,4.28,0.505,0.54,1.46,2.0,0.727,1.4,2.4,3.76,1.26,0.9,0.18,0.82,1.72,8.56,14.34,0.575,0.328,0.318,0.072,0.117,0.095,0.081,0.02,0.006,0.105,0.156,3.12,1.2,4.32,0.118,0.74,0.16,0.92,1.38,0.0,0,0,0,0,0,0,0,0,bench
1257,Chris Duhon,9,1,0,0,0,0,75.8,47.4,27.88,2.62,6.66,0.394,1.2,3.3,0.363,1.44,3.34,0.423,0.484,1.3,1.56,0.794,0.38,2.16,2.54,5.02,0.88,0.04,1.66,1.9,7.74,11.58,0.523,0.499,0.23,0.014,0.088,0.051,0.268,0.017,0.001,0.179,0.142,1.96,2.16,4.12,0.094,-0.96,0.42,-0.52,0.76,1.0,0,0,0,0,0,0,0,0,bench
1261,Joe Dumars,14,0,1,0,0,0,77.4,68.0,31.48,5.42,11.14,0.486,0.14,0.36,0.363,5.28,10.78,0.49,0.492,3.1,3.72,0.822,0.74,1.52,2.26,4.92,0.94,0.1,2.14,2.0,14.08,14.5,0.549,0.032,0.34,0.027,0.051,0.039,0.221,0.015,0.002,0.148,0.195,3.6,2.22,5.8,0.113,0.6,-0.08,0.5,1.58,0.0,0,0,0,1,1,0,0,0,all-star
1266,Tim Duncan,19,0,0,0,1,0,74.0,74.0,39.32,8.68,17.06,0.508,0.02,0.14,0.119,8.64,16.92,0.512,0.509,5.36,7.56,0.706,3.3,8.82,12.12,3.0,0.82,2.4,3.16,2.88,22.74,24.28,0.557,0.01,0.441,0.101,0.244,0.176,0.15,0.011,0.043,0.134,0.279,6.64,6.5,13.1,0.216,3.46,1.92,5.4,5.48,1.0,1,5,0,0,4,0,1,4,all-star
1268,Mike Dunleavy,14,0,0,1,0,0,79.8,53.6,28.56,4.06,9.34,0.432,1.02,2.92,0.341,3.06,6.4,0.474,0.487,1.9,2.46,0.772,1.04,3.8,4.84,2.5,0.84,0.28,1.58,2.26,11.02,13.74,0.527,0.32,0.262,0.041,0.148,0.093,0.142,0.016,0.007,0.135,0.185,2.26,1.92,4.18,0.085,-0.02,-0.0,-0.02,1.2,0.0,0,0,0,0,0,0,0,0,starter
1274,Kevin Durant,17,0,0,1,0,0,76.0,76.0,38.12,8.94,19.12,0.468,1.5,4.1,0.362,7.46,15.02,0.497,0.506,6.86,7.84,0.875,0.9,5.76,6.66,2.84,1.22,0.96,3.16,1.88,26.28,22.52,0.58,0.212,0.407,0.028,0.167,0.099,0.139,0.016,0.018,0.123,0.301,6.76,3.32,10.1,0.166,4.32,0.1,4.44,4.74,0.0,0,3,0,0,3,0,1,3,all-star
1312,Blue Edwards,9,0,0,1,0,0,77.8,66.2,27.76,4.84,9.52,0.509,0.34,0.94,0.327,4.52,8.6,0.525,0.524,1.84,2.44,0.757,1.1,2.62,3.74,1.98,1.08,0.46,1.8,3.1,11.86,12.82,0.559,0.092,0.26,0.046,0.108,0.077,0.11,0.02,0.011,0.149,0.192,1.68,2.06,3.74,0.081,-1.32,0.1,-1.24,0.5,0.0,0,0,0,0,0,0,0,0,bench
1323,Kevin Edwards,8,0,1,0,0,0,71.4,32.6,26.88,5.04,11.68,0.434,0.14,0.56,0.274,4.88,11.12,0.442,0.44,2.16,2.66,0.8,1.0,2.02,3.02,3.14,1.58,0.36,2.18,1.82,12.38,13.76,0.484,0.047,0.234,0.04,0.087,0.063,0.184,0.029,0.009,0.142,0.23,-0.5,1.86,1.32,0.042,-1.04,0.46,-0.6,0.54,0.0,0,0,0,0,0,0,0,0,bench
1330,Craig Ehlo,11,0,1,0,0,0,73.6,35.6,26.8,3.56,7.78,0.453,0.56,1.52,0.331,3.0,6.28,0.476,0.484,1.28,1.88,0.67,1.42,2.76,4.18,3.42,1.26,0.4,1.64,2.28,8.88,12.84,0.513,0.18,0.257,0.062,0.117,0.089,0.179,0.024,0.009,0.162,0.162,1.32,2.44,3.76,0.087,-0.62,1.28,0.64,1.36,0.0,0,0,0,0,0,0,0,0,bench
1332,Howard Eisley,11,1,0,0,0,0,65.6,4.4,16.22,1.94,4.52,0.419,0.32,1.02,0.315,1.62,3.52,0.454,0.455,1.06,1.3,0.819,0.24,1.14,1.42,2.88,0.52,0.08,1.54,2.0,5.28,10.36,0.51,0.236,0.295,0.023,0.081,0.053,0.281,0.018,0.005,0.235,0.186,0.3,0.86,1.18,0.04,-2.38,-0.7,-3.08,-0.12,0.0,0,0,0,0,0,0,0,0,bench
1340,Wayne Ellington,12,0,1,0,0,0,66.4,14.0,20.68,2.86,6.9,0.414,0.98,2.6,0.376,1.88,4.32,0.438,0.484,0.76,0.92,0.837,0.38,1.86,2.2,1.14,0.48,0.06,0.78,1.12,7.44,10.28,0.51,0.375,0.134,0.021,0.101,0.06,0.087,0.011,0.003,0.097,0.171,0.78,0.38,1.18,0.038,-1.42,-1.14,-2.52,-0.14,0.0,0,0,0,0,0,0,0,0,bench
1342,Sean Elliott,11,0,0,1,0,0,77.6,75.2,34.08,5.44,11.3,0.482,0.28,0.92,0.277,5.18,10.38,0.496,0.494,3.1,3.76,0.827,1.42,3.12,4.58,2.78,0.82,0.36,1.82,2.1,14.3,13.58,0.55,0.076,0.33,0.049,0.099,0.075,0.119,0.012,0.006,0.123,0.184,3.52,2.34,5.86,0.103,0.08,-0.4,-0.3,1.2,0.0,0,0,0,0,1,0,0,0,starter
1345,Dale Ellis,17,0,0,1,0,0,73.6,31.2,24.78,5.94,12.22,0.468,0.82,2.14,0.387,5.1,10.06,0.487,0.504,2.38,3.12,0.747,1.74,2.12,3.86,1.52,0.82,0.16,1.54,2.18,15.06,16.32,0.536,0.187,0.235,0.084,0.105,0.095,0.083,0.016,0.004,0.098,0.239,3.6,1.16,4.76,0.105,1.68,-1.56,0.12,1.42,0.0,0,0,0,0,0,1,0,0,starter
1349,LaPhonso Ellis,10,0,0,0,1,0,67.4,61.8,33.24,5.94,13.04,0.458,0.54,1.66,0.258,5.4,11.36,0.474,0.475,2.94,4.04,0.72,2.4,5.38,7.82,2.14,0.84,0.88,2.06,3.46,15.36,15.44,0.516,0.109,0.316,0.082,0.184,0.133,0.113,0.013,0.018,0.125,0.22,2.1,2.2,4.32,0.085,-0.12,-0.56,-0.66,0.94,0.0,0,0,0,0,0,0,0,0,bench
1352,Monta Ellis,12,0,1,0,0,0,59.2,43.4,33.48,6.92,14.78,0.464,0.54,1.76,0.298,6.36,13.04,0.485,0.485,3.22,4.16,0.765,0.82,2.9,3.72,3.72,1.54,0.3,2.54,2.44,17.6,15.26,0.526,0.133,0.275,0.027,0.097,0.061,0.176,0.022,0.007,0.134,0.239,1.74,1.22,3.0,0.055,-0.54,-0.66,-1.2,0.72,0.0,0,0,0,0,0,1,0,0,starter
1353,Pervis Ellison,7,0,0,0,0,1,54.4,37.6,29.78,5.16,10.16,0.497,0.0,0.08,0.067,5.16,10.06,0.5,0.497,2.32,3.36,0.686,2.5,5.22,7.72,2.0,0.68,1.96,2.1,3.38,12.62,15.06,0.533,0.007,0.331,0.094,0.195,0.143,0.1,0.011,0.039,0.159,0.191,1.24,1.96,3.18,0.078,-1.16,0.58,-0.56,0.9,0.0,0,0,0,0,0,1,0,0,bench
1358,Joel Embiid,9,0,0,0,0,1,52.0,52.0,30.0,8.04,16.52,0.485,1.12,3.42,0.337,6.88,13.12,0.523,0.519,7.24,8.92,0.804,2.36,8.6,10.92,2.96,0.82,1.78,3.44,3.2,24.42,25.84,0.595,0.207,0.541,0.087,0.303,0.196,0.171,0.013,0.049,0.145,0.342,3.32,3.0,6.32,0.185,3.58,1.42,4.98,2.8,2.0,0,0,3,0,4,0,0,1,all-star
1371,James Ennis III,6,0,0,1,0,0,65.0,19.6,20.46,2.22,4.92,0.451,0.74,2.16,0.342,1.46,2.76,0.54,0.526,1.2,1.52,0.796,0.98,2.34,3.32,0.88,0.6,0.32,0.74,2.1,6.42,11.24,0.573,0.442,0.315,0.055,0.132,0.093,0.064,0.015,0.013,0.118,0.139,1.44,1.2,2.62,0.095,-1.52,-0.1,-1.6,0.12,0.0,0,0,0,0,0,0,0,0,starter
1392,Reggie Evans,12,0,0,0,1,0,70.8,40.4,19.84,1.48,3.02,0.477,0.0,0.0,0.0,1.48,3.02,0.48,0.477,1.4,2.66,0.528,2.56,4.62,7.16,0.58,0.64,0.16,1.14,2.44,4.3,11.86,0.512,0.006,0.902,0.151,0.273,0.213,0.044,0.018,0.007,0.214,0.121,0.94,1.66,2.58,0.087,-1.9,-0.82,-2.74,-0.24,0.0,0,0,0,0,0,0,0,0,bench
1393,Tyreke Evans,10,0,1,0,0,0,65.8,53.8,33.54,6.32,14.24,0.447,0.52,1.9,0.261,5.8,12.3,0.474,0.465,3.62,4.76,0.769,0.94,3.86,4.76,4.88,1.38,0.42,2.66,2.34,16.82,17.1,0.517,0.134,0.334,0.031,0.134,0.082,0.245,0.021,0.009,0.14,0.249,2.12,1.3,3.44,0.074,0.96,-0.32,0.62,1.46,2.0,0,0,0,0,0,0,1,0,starter
1396,Patrick Ewing,17,0,0,0,0,1,71.4,71.4,35.24,8.88,16.76,0.53,0.0,0.06,0.05,8.88,16.72,0.532,0.53,4.8,6.5,0.738,2.72,6.54,9.24,1.96,1.26,2.98,3.44,3.92,22.6,21.22,0.575,0.005,0.387,0.085,0.211,0.147,0.09,0.017,0.05,0.151,0.268,3.7,4.12,7.82,0.14,1.52,1.66,3.14,3.5,0.0,0,1,2,0,4,0,1,2,all-star
