ID,Player,Seasons_played,Pos_PG_1_1,Pos_SG_1_1,Pos_SF_1_1,Pos_PF_1_1,Pos_C_1_1,G_1_1,GS_1_1,MP_1_1,FG_1_1,FGA_1_1,FG%_1_1,3P_1_1,3PA_1_1,3P%_1_1,2P_1_1,2PA_1_1,2P%_1_1,eFG%_1_1,FT_1_1,FTA_1_1,FT%_1_1,ORB_1_1,DRB_1_1,TRB_1_1,AST_1_1,STL_1_1,BLK_1_1,TOV_1_1,PF_1_1,PTS_1_1,PER_1_1,TS%_1_1,3PAr_1_1,FTr_1_1,ORB%_1_1,DRB%_1_1,TRB%_1_1,AST%_1_1,STL%_1_1,BLK%_1_1,TOV%_1_1,USG%_1_1,OWS_1_1,DWS_1_1,WS_1_1,WS/48_1_1,OBPM_1_1,DBPM_1_1,BPM_1_1,VORP_1_1,Trp-Dbl_1_1,MVP_1_1,NBA1_1_1,NBA2_1_1,NBA3_1_1,AS_1_1,MIP_1_1,ROY_1_1,MVP_Top5_1_1,Player_class
2560,Michael Kidd-Gilchrist,6,0,0,1,0,0,78.0,77.0,26.0,3.6,7.9,0.458,0.0,0.1,0.222,3.6,7.7,0.462,0.46,1.8,2.4,0.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1,9.0,14.0,0.506,0.015,0.305,0.072,0.189,0.129,0.101,0.014,0.028,0.127,0.179,1.1,1.0,2.1,0.051,-1.6,-0.9,-2.6,-0.3,0.0,0,0,0,0,0,0,0,0,bench
2570,Albert King,8,0,0,1,0,0,76.0,52.0,22.3,5.1,10.7,0.482,0.0,0.2,0.231,5.1,10.5,0.486,0.483,1.8,2.3,0.778,1.4,2.7,4.1,1.9,0.8,0.5,2.4,3.4,12.1,13.5,0.517,0.016,0.211,0.069,0.14,0.104,0.128,0.018,0.012,0.169,0.251,-0.2,2.6,2.4,0.067,-1.9,0.2,-1.7,0.1,0.0,0,0,0,0,0,0,0,0,bench
2586,Stacey King,6,0,0,0,1,0,82.0,2.0,21.7,3.3,6.5,0.504,0.0,0.0,0.0,3.3,6.5,0.505,0.504,2.4,3.3,0.727,2.1,2.6,4.7,1.1,0.5,0.7,1.5,2.6,8.9,13.8,0.562,0.002,0.504,0.112,0.143,0.128,0.066,0.011,0.021,0.155,0.184,2.2,1.4,3.6,0.098,-1.4,-1.6,-3.0,-0.4,0.0,0,0,0,0,0,0,0,0,bench
2590,Andrei Kirilenko,12,0,0,1,0,0,82.0,40.0,26.2,3.5,7.7,0.45,0.3,1.2,0.25,3.2,6.5,0.488,0.47,3.5,4.5,0.768,1.8,3.1,4.9,1.1,1.4,1.9,1.3,1.9,10.7,18.8,0.553,0.158,0.586,0.083,0.142,0.112,0.074,0.029,0.059,0.119,0.19,4.0,3.3,7.3,0.164,1.8,1.9,3.7,3.1,0.0,0,0,0,0,0,0,0,0,starter
2598,Greg Kite,7,0,0,0,0,1,74.0,1.0,10.1,0.6,1.5,0.427,0.0,0.0,0.0,0.6,1.5,0.431,0.427,0.4,1.0,0.382,0.8,1.5,2.3,0.4,0.2,0.6,0.5,2.0,1.7,6.0,0.429,0.009,0.691,0.101,0.15,0.128,0.042,0.011,0.034,0.192,0.101,-0.4,1.0,0.7,0.044,-5.4,0.8,-4.7,-0.5,0.0,0,0,0,0,0,0,0,0,bench
2599,Kerry Kittles,7,0,1,0,0,0,82.0,57.0,36.7,6.2,14.5,0.426,1.9,5.1,0.377,4.3,9.4,0.453,0.493,2.1,2.8,0.771,1.3,2.6,3.9,3.0,1.9,0.4,1.5,2.0,16.4,16.0,0.523,0.352,0.191,0.036,0.081,0.057,0.14,0.027,0.009,0.09,0.201,5.1,1.8,6.9,0.11,1.4,0.4,1.8,2.9,0.0,0,0,0,0,0,0,0,0,starter
2601,Joe Kleine,12,0,0,0,0,1,80.0,18.0,14.8,2.0,4.3,0.465,0.0,0.0,0.0,2.0,4.3,0.465,0.465,1.2,1.6,0.723,1.4,3.3,4.7,0.6,0.3,0.4,1.3,2.8,5.2,9.7,0.516,0.0,0.378,0.109,0.248,0.179,0.051,0.01,0.016,0.211,0.174,-0.4,1.3,0.9,0.037,-4.4,-0.5,-5.0,-0.9,0.0,0,0,0,0,0,0,0,0,bench
2602,Linas Kleiza,6,0,0,0,1,0,61.0,2.0,8.5,1.3,2.8,0.445,0.0,0.2,0.154,1.2,2.6,0.469,0.451,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,13.2,0.51,0.075,0.468,0.087,0.174,0.131,0.046,0.01,0.019,0.071,0.194,0.6,0.6,1.2,0.111,-2.9,-0.8,-3.7,-0.2,0.0,0,0,0,0,0,0,0,0,bench
2612,Brandon Knight,7,1,0,0,0,0,66.0,60.0,32.3,4.8,11.7,0.415,1.6,4.2,0.38,3.2,7.5,0.434,0.483,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,11.7,0.511,0.359,0.178,0.018,0.103,0.059,0.208,0.012,0.004,0.171,0.217,0.3,1.0,1.3,0.029,-0.9,-1.7,-2.6,-0.3,0.0,0,0,0,0,0,0,0,0,bench
2613,Brevin Knight,12,1,0,0,0,0,80.0,76.0,31.0,3.3,7.4,0.441,0.0,0.1,0.0,3.3,7.3,0.446,0.441,2.5,3.1,0.801,0.8,2.3,3.2,8.2,2.5,0.2,2.4,3.4,9.0,17.1,0.515,0.012,0.424,0.034,0.091,0.063,0.437,0.042,0.006,0.216,0.167,3.5,4.9,8.4,0.163,0.5,3.1,3.6,3.5,0.0,0,0,0,0,0,0,0,0,bench
2629,Jon Koncak,11,0,0,0,0,1,82.0,15.0,20.7,3.2,6.3,0.507,0.0,0.0,0.0,3.2,6.3,0.508,0.507,1.9,3.1,0.607,2.1,3.6,5.7,0.7,0.5,0.8,1.4,3.6,8.3,13.0,0.539,0.002,0.495,0.112,0.192,0.152,0.045,0.01,0.024,0.149,0.179,1.4,2.4,3.7,0.106,-2.1,0.2,-1.9,0.0,0.0,0,0,0,0,0,0,0,0,bench
2638,Kyle Korver,17,0,0,1,0,0,74.0,0.0,11.9,1.6,4.4,0.352,1.1,2.8,0.391,0.5,1.6,0.283,0.476,0.3,0.3,0.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5,10.1,0.489,0.633,0.073,0.04,0.107,0.074,0.083,0.015,0.007,0.108,0.202,0.2,0.8,1.0,0.054,-0.2,-0.5,-0.7,0.3,0.0,0,0,0,0,0,0,0,0,bench
2658,Nenad Krstić,7,0,0,0,1,0,75.0,57.0,26.2,3.7,7.6,0.493,0.0,0.0,0.0,3.7,7.6,0.495,0.493,2.5,3.4,0.725,2.1,3.2,5.3,1.0,0.4,0.8,1.5,3.7,10.0,13.4,0.547,0.004,0.447,0.097,0.149,0.123,0.071,0.009,0.026,0.141,0.19,1.9,2.5,4.4,0.108,-2.7,-0.5,-3.2,-0.6,0.0,0,0,0,0,0,0,0,0,starter
2666,Toni Kukoč,13,0,0,1,0,0,75.0,8.0,24.1,4.2,9.7,0.431,0.4,1.6,0.271,3.7,8.1,0.462,0.453,2.1,2.8,0.743,1.3,2.7,4.0,3.4,1.1,0.4,2.2,1.6,10.9,15.4,0.497,0.163,0.289,0.063,0.129,0.096,0.215,0.023,0.013,0.169,0.241,0.5,2.7,3.2,0.086,0.5,0.5,1.0,1.4,0.0,0,0,0,0,0,0,0,0,starter
2676,Kyle Kuzma,8,0,0,0,1,0,77.0,37.0,31.2,6.1,13.5,0.45,2.1,5.6,0.366,4.0,7.9,0.511,0.527,1.9,2.7,0.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,14.2,0.549,0.418,0.2,0.039,0.174,0.107,0.091,0.01,0.011,0.11,0.225,1.5,2.3,3.8,0.077,0.3,-1.0,-0.7,0.8,0.0,0,0,0,0,0,0,0,0,starter
2680,Raef LaFrentz,6,0,0,0,0,1,81.0,80.0,30.1,4.8,10.9,0.446,0.7,2.3,0.328,4.1,8.6,0.477,0.48,2.0,2.9,0.686,2.1,5.8,7.9,1.2,0.5,2.2,1.2,3.6,12.4,16.3,0.512,0.208,0.268,0.075,0.212,0.143,0.065,0.009,0.05,0.089,0.193,2.9,3.0,5.9,0.116,-0.2,0.4,0.2,1.4,0.0,0,0,0,0,0,0,0,0,starter
2685,Zach LaVine,11,1,0,0,0,0,77.0,40.0,24.7,3.7,8.8,0.422,0.7,2.2,0.341,3.0,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,11.3,0.515,0.247,0.261,0.016,0.116,0.064,0.24,0.014,0.004,0.204,0.22,-0.7,0.0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,0.0,0,0,0,0,0,0,0,0,starter
2692,Christian Laettner,12,0,0,0,1,0,81.0,81.0,34.9,6.2,13.1,0.474,0.0,0.5,0.1,6.2,12.6,0.489,0.476,5.7,6.8,0.835,2.1,6.6,8.7,2.8,1.3,1.0,3.4,3.6,18.2,17.3,0.564,0.038,0.521,0.074,0.227,0.151,0.134,0.019,0.019,0.174,0.249,2.2,2.8,5.0,0.085,0.0,-0.2,-0.2,1.3,0.0,0,0,0,0,0,0,0,0,starter
2694,Bill Laimbeer,12,0,0,0,0,1,80.0,34.0,22.9,3.3,6.7,0.494,0.1,0.2,0.308,3.3,6.5,0.499,0.498,2.3,2.9,0.793,2.9,4.8,7.7,1.3,0.5,0.8,1.5,3.7,9.0,15.4,0.563,0.024,0.433,0.136,0.243,0.187,0.074,0.01,0.02,0.159,0.166,2.8,1.9,4.7,0.122,-0.6,-0.4,-1.0,0.5,0.0,0,0,0,0,0,0,0,0,starter
2699,Jeremy Lamb,9,0,1,0,0,0,78.0,0.0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,13.4,0.522,0.406,0.105,0.021,0.113,0.069,0.118,0.018,0.014,0.087,0.201,1.4,1.8,3.3,0.102,-0.1,0.2,0.1,0.8,0.0,0,0,0,0,0,0,0,0,starter
2706,Carl Landry,8,0,0,0,1,0,42.0,0.0,16.9,3.2,5.2,0.616,0.0,0.0,0.0,3.2,5.2,0.619,0.616,1.7,2.6,0.661,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3,8.1,21.4,0.641,0.005,0.498,0.155,0.173,0.164,0.052,0.013,0.007,0.089,0.188,2.5,1.2,3.7,0.251,1.6,-0.1,1.5,0.6,0.0,0,0,0,0,0,0,0,0,starter
2710,Andrew Lang,10,0,0,0,0,1,62.0,25.0,8.5,1.0,1.9,0.513,0.0,0.0,0.0,1.0,1.9,0.513,0.513,0.6,1.0,0.65,0.9,1.5,2.4,0.1,0.3,0.8,0.5,1.8,2.6,11.6,0.554,0.0,0.513,0.114,0.18,0.149,0.02,0.015,0.05,0.163,0.129,0.4,0.9,1.4,0.124,-3.3,2.2,-1.1,0.1,0.0,0,0,0,0,0,0,0,0,bench
2739,Ty Lawson,8,1,0,0,0,0,65.0,8.0,20.3,3.1,6.0,0.515,0.5,1.3,0.41,2.6,4.7,0.544,0.559,1.6,2.2,0.757,0.6,1.3,1.9,3.1,0.7,0.0,1.3,1.4,8.3,16.4,0.6,0.213,0.359,0.037,0.071,0.054,0.242,0.018,0.001,0.154,0.18,2.9,0.9,3.7,0.135,1.5,-0.4,1.1,1.0,0.0,0,0,0,0,0,0,0,0,bench
2742,Caris LeVert,9,0,0,1,0,0,57.0,26.0,21.7,3.0,6.7,0.45,1.0,3.2,0.321,2.0,3.4,0.571,0.528,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2,12.3,0.556,0.484,0.245,0.02,0.139,0.08,0.137,0.019,0.005,0.123,0.166,0.8,1.0,1.8,0.07,-1.3,0.3,-1.1,0.3,0.0,0,0,0,0,0,0,0,0,starter
2746,Allen Leavell,8,1,0,0,0,0,79.0,61.0,27.2,4.7,10.0,0.467,0.1,0.4,0.29,4.6,9.6,0.474,0.472,1.5,1.7,0.852,0.6,1.5,2.1,5.8,1.9,0.2,1.9,2.3,10.9,16.4,0.507,0.039,0.17,0.024,0.063,0.043,0.298,0.034,0.004,0.152,0.191,2.7,2.1,4.8,0.107,0.9,1.2,2.1,2.2,0.0,0,0,0,0,0,0,0,0,bench
2748,Eric Leckner,6,0,0,0,0,1,75.0,0.0,10.4,1.6,2.9,0.545,0.0,0.0,0.0,1.6,2.9,0.545,0.545,1.1,1.5,0.699,0.6,2.0,2.7,0.2,0.1,0.3,0.9,2.3,4.3,9.7,0.591,0.0,0.514,0.074,0.2,0.142,0.031,0.005,0.017,0.204,0.184,0.1,1.4,1.5,0.093,-5.2,0.2,-5.0,-0.6,0.0,0,0,0,0,0,0,0,0,bench
2753,Courtney Lee,10,0,1,0,0,0,77.0,42.0,25.2,3.2,7.0,0.45,1.1,2.6,0.404,2.1,4.4,0.478,0.526,1.0,1.2,0.83,0.2,2.1,2.3,1.2,1.0,0.2,0.9,2.0,8.4,10.7,0.556,0.376,0.174,0.011,0.091,0.052,0.076,0.02,0.005,0.106,0.155,1.3,3.1,4.4,0.108,-2.1,1.9,-0.1,0.9,0.0,0,0,0,0,0,0,0,0,starter
2756,David Lee,12,0,0,1,0,0,67.0,14.0,16.9,2.0,3.4,0.596,0.0,0.0,0.0,2.0,3.4,0.596,0.596,1.1,1.8,0.577,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,15.4,0.607,0.0,0.535,0.116,0.211,0.163,0.065,0.014,0.015,0.152,0.135,2.0,0.8,2.7,0.116,0.7,-0.6,0.1,0.6,0.0,0,0,0,0,0,0,0,0,starter
2774,Alex Len,8,0,0,0,0,1,69.0,44.0,22.0,2.6,5.1,0.507,0.0,0.0,0.333,2.6,5.1,0.509,0.508,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3,13.5,0.542,0.008,0.295,0.102,0.227,0.164,0.031,0.011,0.053,0.157,0.137,1.2,2.1,3.4,0.107,-2.8,1.0,-1.8,0.1,0.0,0,0,0,0,0,0,0,0,starter
2775,Voshon Lenard,7,0,1,0,0,0,73.0,47.0,28.9,4.3,9.4,0.459,2.5,6.1,0.414,1.8,3.3,0.541,0.593,1.2,1.4,0.819,0.5,2.5,3.0,2.2,0.7,0.2,1.5,2.3,12.3,14.7,0.614,0.646,0.154,0.022,0.099,0.061,0.135,0.013,0.007,0.13,0.187,3.9,2.9,6.8,0.155,2.2,0.5,2.7,2.6,0.0,0,0,0,0,0,0,0,0,starter
2778,Kawhi Leonard,12,0,0,1,0,0,64.0,39.0,24.0,3.1,6.3,0.493,0.6,1.7,0.376,2.5,4.6,0.536,0.543,1.1,1.4,0.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,16.6,0.573,0.27,0.218,0.079,0.164,0.122,0.066,0.029,0.011,0.09,0.145,3.1,2.4,5.5,0.171,1.6,1.8,3.4,2.1,0.0,0,0,0,0,0,0,0,0,all-star
2788,Fat Lever,10,1,0,0,0,0,81.0,45.0,24.9,3.2,7.3,0.431,0.1,0.2,0.333,3.1,7.1,0.434,0.435,1.4,2.0,0.73,1.0,1.7,2.8,5.3,1.9,0.2,1.7,2.2,7.8,14.8,0.477,0.025,0.268,0.047,0.078,0.062,0.282,0.036,0.004,0.171,0.161,1.7,2.6,4.4,0.104,0.2,1.7,1.9,2.0,0.0,0,0,0,0,0,0,0,0,all-star
2789,Cliff Levingston,10,0,0,0,1,0,62.0,5.0,14.2,2.1,4.4,0.485,0.0,0.0,0.0,2.1,4.3,0.487,0.485,1.4,2.4,0.571,1.7,2.1,3.7,0.8,0.4,0.6,1.2,2.0,5.6,12.9,0.517,0.004,0.544,0.12,0.155,0.137,0.078,0.012,0.022,0.179,0.179,0.5,0.9,1.3,0.072,-1.6,-0.5,-2.1,0.0,0.0,0,0,0,0,0,0,0,0,bench
2801,Rashard Lewis,15,0,0,1,0,0,82.0,8.0,19.2,3.4,6.9,0.486,0.5,1.5,0.333,2.9,5.4,0.527,0.521,1.0,1.5,0.683,1.5,2.5,4.1,0.9,0.8,0.4,1.0,2.0,8.2,16.5,0.543,0.212,0.217,0.087,0.147,0.117,0.073,0.02,0.016,0.112,0.196,2.4,1.7,4.1,0.125,0.7,0.0,0.6,1.0,0.0,0,0,0,0,0,0,0,0,all-star
2810,Damian Lillard,13,1,0,0,0,0,82.0,82.0,38.6,6.7,15.7,0.429,2.3,6.1,0.368,4.5,9.6,0.469,0.501,3.3,3.9,0.844,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0,16.4,0.546,0.391,0.249,0.015,0.08,0.047,0.288,0.012,0.005,0.145,0.242,5.1,0.7,5.8,0.088,2.1,-1.9,0.3,1.8,0.0,0,0,0,0,0,0,1,0,all-star
2811,Jeremy Lin,7,1,0,0,0,0,35.0,25.0,26.9,4.9,10.9,0.446,0.7,2.1,0.32,4.2,8.8,0.477,0.478,4.2,5.2,0.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2,14.6,19.9,0.552,0.196,0.478,0.022,0.111,0.066,0.41,0.03,0.008,0.214,0.281,1.3,1.4,2.7,0.14,2.6,1.2,3.8,1.4,0.0,0,0,0,0,0,0,0,0,starter
2813,Alton Lister,12,0,0,0,0,1,80.0,23.0,14.8,1.9,3.6,0.519,0.0,0.0,0.0,1.9,3.6,0.519,0.519,0.8,1.5,0.52,1.4,3.5,4.8,1.1,0.2,1.5,1.6,3.0,4.5,11.5,0.531,0.0,0.429,0.109,0.26,0.187,0.092,0.007,0.058,0.274,0.163,-0.9,2.6,1.7,0.071,-4.3,2.7,-1.6,0.1,0.0,0,0,0,0,0,0,0,0,starter
2840,Brad Lohaus,9,0,0,0,1,0,70.0,4.0,10.3,1.7,3.5,0.496,0.0,0.2,0.231,1.7,3.3,0.511,0.502,0.7,0.9,0.806,0.7,1.3,2.0,0.7,0.3,0.6,0.8,1.8,4.2,12.2,0.543,0.053,0.252,0.081,0.142,0.114,0.092,0.014,0.033,0.178,0.199,0.2,0.8,0.9,0.063,-3.0,0.4,-2.7,-0.1,0.0,0,0,0,0,0,0,0,0,bench
2842,Grant Long,14,0,0,0,1,0,82.0,73.0,29.7,4.1,8.4,0.486,0.0,0.1,0.0,4.1,8.4,0.489,0.486,3.7,5.0,0.749,2.9,3.7,6.7,1.8,1.5,0.6,2.5,4.1,11.9,13.7,0.561,0.007,0.587,0.107,0.147,0.126,0.091,0.024,0.012,0.188,0.179,2.0,2.7,4.6,0.091,-1.4,0.3,-1.1,0.5,0.0,0,0,0,0,0,0,0,0,starter
2843,John Long,9,0,1,0,0,0,69.0,66.0,32.0,9.2,18.8,0.492,0.0,0.2,0.133,9.2,18.5,0.496,0.493,3.4,4.0,0.865,1.4,2.3,3.7,2.1,0.9,0.4,2.4,2.5,21.9,17.4,0.535,0.012,0.213,0.046,0.083,0.064,0.11,0.014,0.006,0.106,0.279,3.1,1.6,4.7,0.102,1.2,-1.4,-0.2,1.0,0.0,0,0,0,0,0,0,0,0,bench
2847,Luc Longley,9,0,0,0,0,1,66.0,3.0,15.0,1.7,3.8,0.458,0.0,0.0,0.0,1.7,3.8,0.458,0.458,0.8,1.2,0.663,1.0,2.9,3.9,0.8,0.5,1.0,1.3,2.4,4.3,10.1,0.494,0.0,0.321,0.072,0.218,0.143,0.073,0.018,0.039,0.226,0.158,-0.9,1.1,0.2,0.009,-5.1,0.8,-4.4,-0.6,0.0,0,0,0,0,0,0,0,0,starter
2848,Kevon Looney,7,0,0,0,0,1,66.0,4.0,13.8,1.7,2.9,0.58,0.0,0.1,0.2,1.7,2.8,0.59,0.583,0.6,1.2,0.545,1.3,2.0,3.3,0.6,0.5,0.8,0.5,1.6,4.0,14.8,0.588,0.026,0.399,0.11,0.152,0.132,0.06,0.018,0.049,0.12,0.125,1.5,1.3,2.8,0.145,-1.2,1.0,-0.2,0.4,0.0,0,0,0,0,0,0,0,0,starter
2849,Brook Lopez,15,0,0,0,0,1,82.0,75.0,30.5,5.5,10.3,0.531,0.0,0.0,0.0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0,17.9,0.568,0.002,0.257,0.106,0.212,0.158,0.062,0.009,0.049,0.135,0.203,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9,0.0,0,0,0,0,0,0,0,0,starter
2852,Robin Lopez,14,0,0,0,0,1,60.0,7.0,10.2,1.2,2.3,0.518,0.0,0.0,0.0,1.2,2.3,0.522,0.518,0.8,1.1,0.691,0.9,1.1,2.0,0.1,0.2,0.7,0.5,1.6,3.2,11.6,0.566,0.007,0.496,0.103,0.121,0.112,0.018,0.009,0.049,0.144,0.14,0.6,0.4,1.1,0.083,-3.1,-0.3,-3.4,-0.2,0.0,0,0,0,0,0,0,0,0,starter
2859,Kevin Love,16,0,0,0,0,1,81.0,37.0,25.3,3.9,8.5,0.459,0.0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1.0,0.4,0.6,1.5,2.5,11.1,18.3,0.538,0.028,0.488,0.151,0.273,0.21,0.068,0.009,0.019,0.124,0.21,3.4,1.9,5.3,0.124,0.4,-1.6,-1.1,0.4,0.0,0,0,0,0,0,0,0,0,all-star
2864,Kyle Lowry,18,1,0,0,0,0,82.0,9.0,25.5,3.1,7.2,0.432,0.4,1.7,0.257,2.7,5.5,0.487,0.463,3.0,4.2,0.698,0.5,2.5,3.0,3.6,1.1,0.3,1.5,2.3,9.6,14.3,0.531,0.236,0.588,0.022,0.113,0.067,0.218,0.022,0.008,0.146,0.186,2.1,1.3,3.4,0.078,-1.2,0.3,-0.9,0.6,0.0,0,0,0,0,0,0,0,0,all-star
2873,Tyronn Lue,8,1,0,0,0,0,71.0,0.0,20.5,3.1,7.3,0.427,0.9,2.0,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8,13.7,0.507,0.271,0.121,0.011,0.087,0.049,0.285,0.018,0.0,0.149,0.204,1.3,0.8,2.0,0.067,0.1,-1.2,-1.1,0.4,0.0,0,0,0,0,0,0,0,0,bench
2880,Timothé Luwawu-Cabarrot,6,0,0,1,0,0,69.0,19.0,17.2,2.1,5.2,0.402,0.7,2.3,0.311,1.4,2.9,0.475,0.471,1.5,1.8,0.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4,8.5,0.536,0.446,0.341,0.023,0.115,0.069,0.096,0.013,0.007,0.15,0.178,0.0,0.8,0.8,0.034,-3.9,-0.7,-4.6,-0.8,0.0,0,0,0,0,0,0,0,0,bench
2882,Trey Lyles,9,0,0,0,1,0,80.0,33.0,17.3,2.4,5.5,0.438,0.6,1.6,0.383,1.8,3.9,0.461,0.494,0.7,1.0,0.695,0.7,3.0,3.7,0.7,0.3,0.2,0.8,1.4,6.1,11.6,0.517,0.294,0.188,0.05,0.202,0.126,0.071,0.01,0.011,0.121,0.179,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1,0.0,0,0,0,0,0,0,0,0,bench
2884,George Lynch,12,0,0,1,0,0,71.0,46.0,24.8,4.1,8.1,0.508,0.0,0.1,0.0,4.1,8.0,0.512,0.508,1.4,2.3,0.596,3.1,2.7,5.8,1.4,1.4,0.4,1.2,2.5,9.6,16.1,0.527,0.009,0.29,0.13,0.122,0.126,0.082,0.029,0.01,0.119,0.175,2.4,1.5,3.9,0.107,0.4,-0.4,0.1,0.9,0.0,0,0,0,0,0,0,0,0,starter
2898,Shelvin Mack,7,1,0,0,0,0,64.0,0.0,12.2,1.4,3.4,0.4,0.2,0.7,0.286,1.2,2.8,0.427,0.427,0.7,0.9,0.712,0.2,1.3,1.4,2.0,0.4,0.0,0.8,0.8,3.6,11.9,0.468,0.191,0.268,0.017,0.117,0.067,0.26,0.019,0.002,0.163,0.169,0.2,0.5,0.7,0.042,-2.0,-0.7,-2.6,-0.1,0.0,0,0,0,0,0,0,0,0,bench
2906,Kyle Macy,6,1,0,0,0,0,82.0,72.0,34.7,5.9,11.5,0.514,0.5,1.2,0.39,5.5,10.3,0.529,0.535,1.9,2.1,0.899,1.0,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2,15.7,0.57,0.106,0.179,0.031,0.069,0.051,0.189,0.024,0.002,0.109,0.166,5.4,3.8,9.2,0.156,0.9,1.1,2.0,2.9,0.0,0,0,0,0,0,0,0,0,bench
2910,Mark Madsen,6,0,0,0,1,0,70.0,3.0,9.2,0.8,1.6,0.487,0.0,0.0,1.0,0.8,1.6,0.482,0.491,0.4,0.5,0.703,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.6,2.0,9.2,0.53,0.009,0.327,0.132,0.136,0.134,0.054,0.007,0.009,0.173,0.109,0.8,0.3,1.1,0.085,-2.9,-1.6,-4.5,-0.4,0.0,0,0,0,0,0,0,0,0,bench
2913,Corey Maggette,13,0,0,1,0,0,77.0,5.0,17.8,2.9,6.1,0.478,0.0,0.1,0.182,2.9,5.9,0.485,0.48,2.5,3.4,0.751,1.6,2.3,3.9,0.8,0.3,0.3,1.8,2.2,8.4,14.1,0.553,0.023,0.557,0.098,0.143,0.12,0.07,0.009,0.013,0.191,0.221,1.2,1.4,2.6,0.091,-1.5,-1.0,-2.5,-0.2,0.0,0,0,0,0,0,0,0,0,starter
2915,Jamaal Magloire,8,0,0,0,0,1,74.0,0.0,14.8,1.6,3.7,0.45,0.0,0.0,0.0,1.6,3.6,0.454,0.45,1.3,2.0,0.655,1.4,2.6,4.0,0.4,0.2,1.1,0.8,1.9,4.6,13.4,0.506,0.007,0.535,0.108,0.199,0.154,0.042,0.009,0.052,0.154,0.167,0.6,2.0,2.6,0.114,-3.0,0.8,-2.2,-0.1,0.0,0,0,0,0,0,0,0,0,bench
2918,Ian Mahinmi,8,0,0,0,0,1,61.0,12.0,18.7,2.1,3.9,0.546,0.0,0.0,0.0,2.1,3.9,0.549,0.546,1.5,2.4,0.639,1.8,3.0,4.7,0.2,0.6,0.5,0.8,2.9,5.8,13.5,0.585,0.004,0.618,0.107,0.177,0.143,0.017,0.018,0.022,0.142,0.144,1.7,1.7,3.4,0.144,-2.8,0.4,-2.3,-0.1,0.0,0,0,0,0,0,0,0,0,bench
2922,Rick Mahorn,13,0,0,0,1,0,80.0,80.0,33.3,5.2,10.2,0.507,0.0,0.0,0.0,5.2,10.2,0.509,0.507,1.9,2.9,0.632,1.9,6.9,8.8,1.9,0.7,1.7,2.0,4.4,12.2,13.3,0.531,0.004,0.287,0.062,0.224,0.144,0.08,0.01,0.029,0.15,0.17,0.8,5.1,5.9,0.107,-1.8,2.1,0.2,1.5,0.0,0,0,0,0,0,0,0,0,starter
2923,Dan Majerle,14,0,1,0,0,0,54.0,5.0,25.1,3.4,8.0,0.419,0.5,1.5,0.329,2.9,6.5,0.44,0.45,1.4,2.4,0.614,1.1,2.7,3.9,2.4,1.2,0.3,0.9,2.6,8.6,11.3,0.479,0.19,0.294,0.051,0.111,0.082,0.118,0.021,0.006,0.09,0.157,0.9,1.7,2.5,0.09,-1.0,1.3,0.3,0.8,0.0,0,0,0,0,0,0,0,0,starter
